employee_id,ssg,compensation,gender,city,years_of_experience
4507,QRS Division,70917.12,male,Austin,15.89
1896,Buyers,112295.0181,male,Chicago,18.48385226
3294,IT,129438.836,male,Chicago,11.98704089
3798,LMNOP Division Operators,62172.345,male,Seattle,4.55
4290,Production,84174,male,Austin,4.55
3454,LMNOP Division Operators,53707.67306,male,Seattle,2.59
4608,QRS Division,60037.824,male,Austin,21.68
1701,Administrative Support,54496.76511,male,Austin,3.385048487
3289,IT,128855.6679,male,Chicago,15.44236306
3775,LMNOP Division Operators,47484.34227,male,Austin,10.55
2470,Facility Services,35075,male,Santa Cruz,4.2
2716,Finance,100485.345,male,Austin,5.478188191
4055,LMNOP Division Operators,68580.66494,male,Seattle,3.2
1996,Buyers,129139.9463,male,Chicago,4.870393607
2537,Finance,101231.2634,male,Austin,12.7769542
1454,ABC Division,61703.26272,male,Pittsburgh,16.62
5304,Warehouse,76419.47051,male,Ithaca,18.94907596
1434,ABC Division,55540.7424,male,Pittsburgh,9.83
5222,Warehouse,93850.81493,male,Ithaca,8.113509955
3299,IT,112435.2594,male,Chicago,3.393687653
3873,LMNOP Division Operators,58998.63025,male,Seattle,15.06
5713,XYZ Division,66114.048,male,Austin,6.28
5661,XYZ Division,52768.32,male,Seattle,3.76
2863,Finance,100140,male,Seattle,21.33204612
1488,ABC Division,60261.4848,male,Pittsburgh,16.76
3792,LMNOP Division Operators,58581.53645,male,Seattle,17.24
4585,QRS Division,137677.44,male,Austin,11.35
3896,LMNOP Division Operators,59502.7276,male,Austin,21.46
2317,Call Center,123723.03,male,New York,6.553508053
1715,Buyers,,male,Chicago,0.752384027
4505,QRS Division,64346.304,male,Austin,16.43
3095,IT,120977.7276,male,Chicago,27.41820823
2995,IT,121768.8577,male,Chicago,24.47408625
2073,Call Center,55759.14,male,New York,5.219519445
3921,LMNOP Division Operators,45618.10449,male,Seattle,23.85
3237,IT,104684.2795,male,Chicago,25.73266112
1693,Administrative Support,49441.8588,male,Austin,6.238336482
3893,LMNOP Division Operators,62605.52826,male,Seattle,23.75
3054,IT,122762.946,male,Chicago,12.94078211
2263,Call Center,111628.16,male,New York,17.57622924
2986,IT,123567.1963,male,Chicago,6.364812443
2884,Finance,111728.1846,male,Austin,12.1424099
4258,Production,101237,male,Austin,10.96
3919,LMNOP Division Operators,45356.7612,male,Seattle,15.59
1490,ABC Division,70130.4384,male,Pittsburgh,10.58
4343,Production,99375,male,Austin,28.09
3429,LMNOP Division Operators,72107.01225,male,Seattle,14.27
1351,ABC Division,68657.28,male,Pittsburgh,11
3151,IT,126413.2943,male,Austin,28.39071723
5777,XYZ Division,68657.28,male,Seattle,22.39
1459,ABC Division,60154.6176,male,Pittsburgh,19.25
2626,Finance,100595,male,Seattle,7.005072372
3413,LMNOP Division Operators,55431.8786,male,Seattle,14.22
2791,Finance,101309,male,Seattle,6.029501465
3553,LMNOP Division Operators,44228.45019,male,Seattle,33.08
1970,Buyers,124969.4178,male,Chicago,3.253206706
4747,Research and Development,77292.03,male,Los Angeles,7
3235,IT,129414.9017,male,Chicago,0.479075901
1687,Administrative Support,46876.92504,male,Seattle,11.71579219
4453,Production,64066.8864,male,Austin,7.1
4049,LMNOP Division Operators,36531.93141,male,Seattle,9.21
2064,Buyers,182285.0241,male,Austin,19.3316745
3316,IT,142441.5518,male,Chicago,23.32816207
3183,IT,122258.8737,male,Chicago,10.27172376
3786,LMNOP Division Operators,66056.71359,male,Austin,17.78
2107,Call Center,70980.91,male,New York,14.06574986
3236,IT,117419.0917,male,Chicago,5.095520625
5308,Warehouse,96663.13553,male,Ithaca,26.01561572
5754,XYZ Division,68657.28,male,Seattle,17.54
3052,IT,135011.1699,male,Chicago,17.87740711
4316,Production,102792,male,Austin,20.15
5750,XYZ Division,59940.672,male,Seattle,2.17
4598,QRS Division,148498.56,male,Austin,20.38
1447,ABC Division,102083,male,Pittsburgh,4.93
2769,Finance,99008.7091,male,Seattle,9.822321358
1898,Buyers,113080.5399,male,Chicago,16.03763054
3008,IT,110974.3907,male,Chicago,5.267309579
5704,XYZ Division,68657.28,male,Seattle,6.67
4035,LMNOP Division Operators,54648.43759,male,Seattle,21.81
1907,Buyers,114330.4475,male,Chicago,16.98161975
1914,Buyers,115237.5431,male,Chicago,10.71462711
5684,XYZ Division,97405.44,male,Seattle,19.17
1695,Administrative Support,49622.19557,male,Seattle,8.293197222
3861,LMNOP Division Operators,63563.44837,male,Austin,14.67
3727,LMNOP Division Operators,56250.04832,male,Seattle,16.46
2710,Finance,108056.1377,male,Austin,4.951901138
3864,LMNOP Division Operators,64567.87352,male,Seattle,2.05
2160,Call Center,86425.48,male,New York,16.48118932
3457,LMNOP Division Operators,79798.88797,male,Seattle,19.98
3089,IT,112739.3945,male,Chicago,25.78786095
2212,Call Center,98714,male,New York,1.863266873
1473,ABC Division,149149.44,male,Pittsburgh,14.24
2908,Finance,103275.4162,male,Seattle,19.32517462
1889,Buyers,111391.0129,male,Austin,10.25191433
2024,Buyers,135384.0193,male,Chicago,31.51569285
5671,XYZ Division,,male,Seattle,12.99
5711,XYZ Division,63776.064,male,Seattle,14.23
1913,Buyers,115001.2946,male,Chicago,9.501019687
1400,ABC Division,60084.9216,male,Pittsburgh,28.03
3242,IT,128655.9836,male,Chicago,6.594856809
5297,Warehouse,80548.56074,male,Ithaca,9.445950812
1356,ABC Division,70072.3584,male,Pittsburgh,22.93
2235,Call Center,104804.63,male,New York,5.120287569
3464,LMNOP Division Operators,74899.34794,male,Seattle,29.81
4264,Production,102232,male,Austin,17.98
2008,Buyers,131522.517,male,Chicago,19.59330667
2304,Call Center,119708.53,male,New York,7.757210165
1428,ABC Division,60918.9504,male,Pittsburgh,8
2775,Finance,98346.28286,male,Seattle,14.02912268
3130,IT,117174.1115,male,Chicago,27.59523197
2072,Call Center,55441.59,male,New York,16.32526381
3132,IT,116468.679,male,Chicago,14.08336496
3312,IT,119281.9767,male,Chicago,19.79524293
2683,Finance,109415.1013,male,Seattle,1.400832373
3403,LMNOP Division Operators,54335.78949,male,Seattle,15.87
4279,Production,81288,male,Austin,17.36
3754,LMNOP Division Operators,55801.6395,male,Seattle,7.46
5642,XYZ Division,53279.424,male,Seattle,12.23
5301,Warehouse,105961.5967,male,Ithaca,0.278228123
1489,ABC Division,71326.464,male,Pittsburgh,20.83
3227,IT,116443.9237,male,Austin,26.92937398
3225,IT,121801.9653,male,Chicago,13.64945575
2421,Engineering,138146.5592,male,San Francisco,4
2118,Call Center,74701.99,male,New York,12.95806853
4327,Production,102637,male,Austin,14.78
5051,Technicians,91272.06752,male,Los Angeles,5
2960,HR,98029.35688,male,Los Angeles,5
4284,Production,83144,male,Austin,16.48
3823,LMNOP Division Operators,55763.09325,male,Seattle,20.36
3497,LMNOP Division Operators,35956.54588,male,Seattle,15.09
1367,ABC Division,55563.9744,male,Pittsburgh,18.13
5233,Warehouse,69032.87138,male,Ithaca,3.17092867
3407,LMNOP Division Operators,65073.38269,male,Seattle,2.67
5719,XYZ Division,63091.776,male,Seattle,26.86
2206,Call Center,97484.74,male,New York,13.75618815
1736,Buyers,101842,male,Chicago,34.68587193
3774,LMNOP Division Operators,61179.42466,male,Seattle,13.74
3720,LMNOP Division Operators,63895.42258,male,Seattle,1
3971,LMNOP Division Operators,35349.78303,male,Seattle,22.4
3251,IT,125871.3858,male,Chicago,22.17997685
3394,LMNOP Division Operators,78272.66376,male,Austin,14.58
2605,Finance,103871.9009,male,Seattle,22.5144178
4623,QRS Division,137512.32,male,Austin,27.63
5303,Warehouse,53185.09202,male,Ithaca,12.09639783
1471,ABC Division,78348,male,Pittsburgh,9.61
4501,QRS Division,101377,male,Austin,24.68
3131,IT,107686.366,male,Chicago,4.562150879
3209,IT,101412.3218,male,Austin,30.89691935
1510,ABC Division,101532,male,Pittsburgh,10.89
2795,Finance,101200,male,Seattle,14.53447483
1877,Buyers,109278.7227,male,Chicago,17.80011916
3490,LMNOP Division Operators,80881.91902,male,Seattle,6.33
3395,LMNOP Division Operators,48080.76262,male,Austin,5.32
4260,Production,103735,male,Austin,4.93
2002,Buyers,130147.9853,male,Chicago,7.053606403
2281,Call Center,113675.29,male,New York,10.16457086
5234,Warehouse Leadership,95173.72403,male,Ithaca,5.333730158
3284,IT,129822.3398,male,Chicago,20.88366098
2662,Finance,69863.3838,male,Seattle,6.186783345
3158,IT,108101.3156,male,Chicago,5.992119036
5705,XYZ Division,54924.672,male,Seattle,7.35
2223,Call Center,101289.53,male,New York,28.2887319
3741,LMNOP Division Operators,57354.85593,male,Austin,2.75
2082,Call Center,60597.03,male,New York,18.69141716
4654,QRS Division,68234.496,male,Austin,4.39
5660,XYZ Division,77555.6544,male,Austin,5.06
4524,QRS Division,68931.84,male,Austin,6.82
3238,IT,132802.8184,male,Chicago,0.51959738
1658,Administrative Support,42169.26252,male,Seattle,12.35849841
2264,Call Center,111807.02,male,New York,5.507594628
2058,Buyers,170677.5707,male,Chicago,18.98184995
3433,LMNOP Division Operators,54215.44981,male,Seattle,19.68
1461,ABC Division,57255.264,male,Pittsburgh,13.38
3019,IT,126836.1351,male,Austin,3.709959214
1700,Administrative Support,54050.95641,male,Seattle,19.5379255
1869,Buyers,107996.0243,male,Chicago,8.208077427
3218,IT,86823.53111,male,Chicago,19.44788181
3099,IT,130427.2233,male,Chicago,28.93287512
4077,LMNOP Division Operators,57603.60416,male,Austin,17.75
5280,Warehouse Leadership,95076.9763,male,Ithaca,1.123396312
3837,LMNOP Division Operators,47068.92564,male,Austin,19.44
4373,Production,61653.0816,male,Austin,9.73
3414,LMNOP Division Operators,44890.55414,male,Seattle,13.81
4642,QRS Division,70331.52,male,Austin,9.5
3709,LMNOP Division Operators,62753.2054,male,Seattle,14.72
3086,IT,128984.4469,male,Chicago,22.43850118
3023,IT,116931.4014,male,Chicago,30.36997647
3208,IT,108029.3969,male,Chicago,13.98004044
2123,Call Center,75406.04,male,New York,20.08873804
3884,LMNOP Division Operators,,male,Seattle,10.03
3018,IT,116494.911,male,Chicago,13.93344371
1863,Buyers,107032.0411,male,Chicago,2.026178936
5794,XYZ Division,175501.44,male,Seattle,4.06
3096,IT,100267.6653,male,Chicago,21.14394622
2880,Finance,112773.3962,male,Seattle,29.27332042
2282,Call Center,113871.37,male,New York,11.33033775
1415,ABC Division,63012.1536,male,Pittsburgh,23.02
3871,LMNOP Division Operators,66754.85444,male,Austin,16.92
5789,XYZ Division,52014.336,male,Austin,2.79
3539,LMNOP Division Operators,52865.8442,male,Seattle,2.16
4620,QRS Division,53171.712,male,Austin,9.12
3363,LMNOP Division Operators,73892.74013,male,Seattle,5.5
5626,XYZ Division,134999.04,male,Seattle,16.45
4238,Production,70850.6304,male,Austin,0.71
3716,LMNOP Division Operators,61860.61942,male,Seattle,2.93
2888,Finance,108857.8818,male,Austin,28.98900529
4616,QRS Division,77846.96832,male,Austin,13.03
3375,LMNOP Division Operators,45159.01323,male,Austin,10.94
5651,XYZ Division,66390.72,male,Seattle,20.6
4356,Production,74042,male,Austin,4.34
3126,IT,119956.093,male,Chicago,11.16885928
4636,QRS Division,71723.52,male,Austin,7.99
3206,IT,128180.6776,male,Austin,15.35589533
3843,LMNOP Division Operators,71253.25132,male,Seattle,22.49
5632,XYZ Division,57290.112,male,Austin,19.06
3501,LMNOP Division Operators,76077.774,male,Seattle,12.6
4311,Production,103248,male,Austin,17.47
3428,LMNOP Division Operators,51293.80463,male,Seattle,10.11
3383,LMNOP Division Operators,65887.36973,male,Austin,5.16
4650,QRS Division,56743.104,male,Austin,19.15
3463,LMNOP Division Operators,47974.15635,male,Seattle,25.14
3446,LMNOP Division Operators,53502.0101,male,Austin,25.7
5795,XYZ Division,181607.04,male,Austin,32.55
2920,Finance,98761.33347,male,Austin,4.856310379
3788,LMNOP Division Operators,59025.11897,male,Austin,16.58
2331,Call Center,130261.28,male,New York,5.702900126
5646,XYZ Division,68657.28,male,Seattle,8.13
3077,IT,143952.9155,male,Chicago,11.18636289
3152,IT,107487.1598,male,Chicago,12.70939795
2885,Finance,110793.3597,male,Seattle,23.38012297
3844,LMNOP Division Operators,61314.4264,male,Seattle,6.67
1894,Buyers,112031.8998,male,Austin,5.151147286
5710,XYZ Division,61754.88,male,Seattle,4.03
1494,ABC Division,99265,male,Pittsburgh,26.62
5641,XYZ Division,56263.68,male,Seattle,9.09
3069,IT,137514.2411,male,Chicago,20.15553358
3753,LMNOP Division Operators,70687.8104,male,Austin,9.59
1429,ABC Division,63616.1856,male,Pittsburgh,5.01
2055,Buyers,160689.9395,male,Chicago,21.24765253
3794,LMNOP Division Operators,61513.15319,male,Seattle,4.87
1717,Buyers,70264.01961,male,Chicago,0.80189933
3771,LMNOP Division Operators,77483.56412,male,Austin,0.93
5701,XYZ Division,68657.28,male,Seattle,6.48
3250,IT,116376.0692,male,Austin,21.51133253
1911,Buyers,114812.3721,male,Chicago,9.381397318
5757,XYZ Division,54337.536,male,Seattle,22.29
1861,Buyers,106802.4949,male,Chicago,4.572125671
5675,XYZ Division,64405.44,male,Austin,6.97
1455,ABC Division,64445.568,male,Pittsburgh,7.7
1446,ABC Division,108210.432,male,Pittsburgh,9.31
5640,XYZ Division,71189.184,male,Seattle,5.46
5737,XYZ Division,64158.336,male,Seattle,10.52
2019,Buyers,134267.1082,male,Austin,1.931072899
1426,ABC Division,56246.9952,male,Pittsburgh,14.72
1825,Buyers,100575.4047,male,Chicago,9.289872611
3766,LMNOP Division Operators,66745.98818,male,Seattle,10.52
5300,Warehouse,68388.22789,male,Ithaca,17.22325724
1927,Buyers,118404.3218,male,Chicago,28.5607257
4328,Production,73929,male,Austin,5.84
5630,XYZ Division,56145.408,male,Seattle,0.42
1474,ABC Division,152782.08,male,Pittsburgh,8.55
5260,Warehouse,78202.7995,male,Ithaca,14.94124338
2687,Finance,100076,male,Seattle,26.01554437
1696,Administrative Support,49853.08936,male,Seattle,12.83574751
3903,LMNOP Division Operators,53731.99817,male,Austin,22.21
5731,XYZ Division,52487.424,male,Austin,8.39
3503,LMNOP Division Operators,69275.97219,male,Austin,8.05
2166,Call Center,87923,male,New York,9.401577167
5761,XYZ Division,61729.536,male,Seattle,13.09
2059,Buyers,174446.4005,male,Chicago,18.27051709
3493,LMNOP Division Operators,61262.11894,male,Austin,18.82
4770,Research and Development,220105.9249,male,Palo Alto,10.31
4594,QRS Division,77293.30752,male,Austin,14.43
3747,LMNOP Division Operators,41634.32135,male,Seattle,17.97
2334,Call Center,132168.71,male,New York,20.09620473
3304,IT,108857.6379,male,Chicago,10.39140567
5227,Warehouse Leadership,95094.19451,male,Ithaca,19.54494761
2627,Finance,102561,male,Seattle,26.7668595
1482,ABC Division,71366.592,male,Pittsburgh,13.59
1876,Buyers,109240.788,male,Chicago,10.37920087
5647,XYZ Division,70471.68,male,Austin,20.75
3996,LMNOP Division Operators,,male,Seattle,16.95
2226,Call Center,102586.82,male,New York,4.30284019
4057,LMNOP Division Operators,62129.53284,male,Seattle,4.31
1571,ABC Division,215618.304,male,Pittsburgh,30.96
4003,LMNOP Division Operators,64309.50551,male,Seattle,11.24
1939,Buyers,119507.4337,male,Chicago,15.93842009
2533,Finance,102732.1923,male,Seattle,2.150943202
2277,Call Center,113520.97,male,New York,9.11175828
1669,Administrative Support,43515.69044,male,Seattle,16.29853863
3793,LMNOP Division Operators,64496.03575,male,Seattle,3.76
1401,ABC Division,59322.912,male,Pittsburgh,9.82
4017,LMNOP Division Operators,66623.3881,male,Seattle,15.17
2337,Call Center,133162.09,male,New York,14.28783402
1402,ABC Division,56941.632,male,Pittsburgh,16.14
2915,Finance,99610.3814,male,Seattle,8.661345639
5520,XYZ Division,57546.0864,male,Austin,12.52
2126,Call Center,76188.11,male,New York,34.46541752
3055,IT,128664.6555,male,Chicago,14.82225132
3821,LMNOP Division Operators,53712.37877,male,Austin,16.75
5286,Warehouse,65328.65314,male,Ithaca,4.625205813
2783,Finance,101508,male,Austin,23.73666017
2269,Call Center,112308.18,male,New York,16.37888682
2734,Finance,103659.9404,male,Seattle,2.304703595
3993,LMNOP Division Operators,81374.95165,male,Seattle,34.57
4034,LMNOP Division Operators,59751.88931,male,Austin,11.76
1721,Buyers,84186.1817,male,Chicago,25.19336696
3073,IT,135118.6164,male,Chicago,19.96914704
3133,IT,87679.32865,male,Chicago,15.66073954
3987,LMNOP Division Operators,56229.30999,male,Seattle,13.37
3233,IT,111578.9607,male,Chicago,22.71275668
4303,Production,81938,male,Austin,2.13
3773,LMNOP Division Operators,61764.07775,male,Seattle,9.53
2434,Engineering,127880.5959,male,Chicago,2
5022,Technicians,98884.9793,male,New York,10
1686,Administrative Support,46228.42115,male,Austin,28.01545533
3087,IT,127558.6164,male,Chicago,6.626957404
5221,Warehouse,77822.14324,male,Ithaca,9.241580387
3024,IT,99115.61732,male,Chicago,11.00684763
4021,LMNOP Division Operators,60206.79325,male,Austin,20.57
3892,LMNOP Division Operators,42909.15847,male,Seattle,23.23
4333,Production,72367,male,Austin,25.73
3718,LMNOP Division Operators,40461.55481,male,Seattle,10.32
4615,QRS Division,144261.12,male,Austin,26.04
3106,IT,127809.2816,male,Chicago,2.840368499
3199,IT,120799.6338,male,Chicago,20.88460662
3856,LMNOP Division Operators,47020.53002,male,Seattle,19.24
3518,LMNOP Division Operators,55714.92427,male,Seattle,4.18
4273,Production,78451,male,Austin,25.19
1427,ABC Division,59095.2384,male,Pittsburgh,3.65
5690,XYZ Division,49600.32,male,Austin,2.97
4285,Production,81823,male,Austin,6.33
1892,Buyers,111769.0679,male,Chicago,19.0376623
1849,Buyers,104633.6088,male,Chicago,3.62738677
2467,Facility Services,34628.665,male,Santa Cruz,2
1732,Buyers,103917,male,Chicago,10.2034382
1443,ABC Division,58467.9744,male,Pittsburgh,3.03
5634,XYZ Division,77912.50368,male,Austin,2.49
4471,Production,68982.144,male,Austin,15.28
1452,ABC Division,103757,male,Pittsburgh,5.08
5739,XYZ Division,132512.64,male,Austin,6.91
3807,LMNOP Division Operators,36768.07583,male,Austin,1.16
2460,Facility Services,31460.14893,male,Miami,10
2458,Facility Services,30664.07634,male,Santa Cruz,6
2895,Finance,104837.8086,male,Austin,11.18330722
1481,ABC Division,55245.696,male,Pittsburgh,4.14
2274,Call Center,113336.87,male,New York,18.51062126
4350,Production,103007,male,Austin,3.34
4262,Production,73744,male,Austin,3.67
1657,Administrative Support,42140.49527,male,Seattle,11.75003604
3441,LMNOP Division Operators,87160.50858,male,Seattle,24.77
2133,Call Center,,male,New York,7.911835357
1355,ABC Division,98571.96096,male,Pittsburgh,7.98
2323,Call Center,124880.95,male,New York,7.716601108
4470,Production,70406.8992,male,Austin,16.48
3411,LMNOP Division Operators,56061.47749,male,Seattle,12.08
2172,Call Center,90121.11,male,New York,25.59893598
1460,ABC Division,106928.448,male,Pittsburgh,8.71
2477,Facility Services,37081,male,San Francisco,1
4297,Production,85063,male,Austin,1.06
1902,Buyers,113439.713,male,Chicago,4.142287537
3369,LMNOP Division Operators,52626.99275,male,Austin,1.29
4779,Research and Development,228843.5,male,Palo Alto,15.5
2471,Facility Services,35075,male,Santa Cruz,2
3116,IT,110319.6984,male,Austin,6.900691478
2585,Finance,101465,male,Seattle,2.547680293
2608,Finance,103745.1016,male,Seattle,11.19178044
1336,ABC Division,60754.0032,male,Pittsburgh,20.5
4648,QRS Division,54749.376,male,Austin,11.47
5311,Warehouse,99159.67043,male,Ithaca,9.1628
2768,Finance,99182.50651,male,Seattle,27.94400455
5734,XYZ Division,71738.304,male,Seattle,6.19
1664,Administrative Support,42991.21315,male,Seattle,7.286938469
5279,Warehouse Leadership,93274.16796,male,Ithaca,11.90225949
3372,LMNOP Division Operators,67600.3038,male,Seattle,2.62
1737,Buyers,101923,male,Austin,33.64555283
5656,XYZ Division,69444.672,male,Seattle,19.48
2209,Call Center,97964.73,male,New York,6.859919412
1891,Buyers,111642.1751,male,Chicago,0.717089798
4750,Research and Development,84022.73614,male,Los Angeles,14
2417,Engineering,115597.7638,male,Houston,4
5635,XYZ Division,67109.76,male,Austin,24.75
5663,XYZ Division,100009,male,Seattle,16.94
3319,IT,101229.5095,male,Austin,37.41434245
2879,Finance,113120.9774,male,Seattle,5.49381134
3103,IT,111415.9306,male,Chicago,13.07165555
3202,IT,120895.6825,male,Chicago,15.26433665
1477,ABC Division,60767.9424,male,Pittsburgh,17.63
4306,Production,100720,male,Austin,24.41
1393,ABC Division,71028.672,male,Pittsburgh,9.53
5092,Technicians,219414.5658,male,Los Angeles,19.5
3974,LMNOP Division Operators,63216.54048,male,Austin,10.03
3865,LMNOP Division Operators,55866.81321,male,Seattle,7.55
2454,Facility Services,27081,male,Miami,3
2483,Facility Services,40120,male,San Francisco,4
4632,QRS Division,102696.96,male,Austin,8.28
3936,LMNOP Division Operators,52618.6019,male,Seattle,1.99
2634,Finance,100134,male,Austin,3.29716184
2906,Finance,103358.6005,male,Austin,13.06388313
5305,Warehouse,63497.42354,male,Ithaca,14.63369818
4826,Sales Support,56775,male,Santa Cruz,1.21
5265,Warehouse,75791.07492,male,Ithaca,0.94526929
3832,LMNOP Division Operators,69068.68969,male,Austin,24.64
4751,Research and Development,84138.97444,male,Los Angeles,9
1726,Buyers,103379,male,Austin,4.282341995
4367,Production,63797.3952,male,Austin,8.56
2713,Finance,100806.5974,male,Austin,23.19188101
3409,LMNOP Division Operators,55074.39697,male,Seattle,19.87
1885,Buyers,110674.7094,male,Austin,4.051720769
5760,XYZ Division,71459.52,male,Austin,30.31
3820,LMNOP Division Operators,40541.53088,male,Seattle,18.58
4271,Production,103230,male,Austin,18.64
4521,QRS Division,70080,male,Austin,18.59
3436,LMNOP Division Operators,63249.14915,male,Seattle,2.13
4515,QRS Division,58352.448,male,Austin,6.04
4599,QRS Division,,male,Austin,24.21
4634,QRS Division,69645.312,male,Austin,25.28
1928,Buyers,118601.2435,male,Chicago,4.548402647
2751,Finance,101650.8365,male,Austin,8.539566259
4336,Production,77323,male,Austin,2.12
3064,IT,118855.811,male,Austin,0.343274486
2485,Facility Services,62877.14697,male,San Francisco,5.6
2152,Call Center,83677.79,male,New York,11.52718659
2891,Finance,105364.4121,male,Seattle,17.92215362
4724,Research and Development,65630.12958,male,Los Angeles,7.77
4349,Production,83101,male,Austin,28.38
3211,IT,107857.1811,male,Chicago,5.90285237
2749,Finance,102067.3596,male,Austin,21.2582206
2329,Call Center,128011.62,male,New York,13.28442146
2684,Finance,113626.1212,male,Seattle,19.44364604
4621,QRS Division,142439.04,male,Austin,7.64
2349,Call Center,143564.15,male,New York,15.36208925
2164,Call Center,87865.96,male,New York,19.90087092
2324,Call Center,125084.02,male,New York,2.613486025
4362,Production,101238,male,Austin,11.58
4326,Production,98339,male,Austin,2.85
3222,IT,127488.4383,male,Chicago,12.64640004
4353,Production,101745,male,Austin,11.79
3402,LMNOP Division Operators,59559.09849,male,Seattle,20.07
5814,XYZ Division,102749,male,Austin,10.45
2755,Finance,101125.4817,male,Seattle,5.759518803
3075,IT,120099.1185,male,Chicago,22.98621814
4245,Production,76810,male,Austin,22.91
3440,LMNOP Division Operators,62507.16583,male,Seattle,23.05
3868,LMNOP Division Operators,33228.16612,male,Seattle,3.3
2245,Call Center,107653.26,male,New York,14.3161261
3317,IT,136247.041,male,Austin,19.82862503
33089,IT,126731.7779,male,Austin,16.10581819
5780,XYZ Division,60510.912,male,Seattle,6.29
3419,LMNOP Division Operators,48697.41373,male,Seattle,29.23
3228,IT,90496.27446,male,Chicago,10.76481875
1379,ABC Division,60391.584,male,Pittsburgh,9.54
3736,LMNOP Division Operators,66271.77837,male,Austin,15.46
5699,XYZ Division,52462.08,male,Seattle,6.45
1388,ABC Division,68657.28,male,Pittsburgh,19.28
4604,QRS Division,55889.856,male,Austin,1.13
2162,Call Center,87285.99,male,New York,4.066767211
2785,Finance,101031,male,Austin,4.352594924
5788,XYZ Division,64352.64,male,Austin,26.92
2031,Buyers,136649.5226,male,Chicago,18.88815569
2715,Finance,100955.6244,male,Seattle,0.586075426
1445,ABC Division,55886.8992,male,Pittsburgh,15.69
3455,LMNOP Division Operators,63004.79797,male,Austin,4.18
3187,IT,124370.5607,male,Chicago,17.32948934
4289,Production,101368,male,Austin,9.14
3941,LMNOP Division Operators,83582.40351,male,Seattle,15.03
5775,XYZ Division,53385.024,male,Seattle,10.63
4286,Production,100639,male,Austin,14.2
2459,Facility Services,31093,male,Los Angeles,2.5
5224,Warehouse Leadership,93863.41216,male,Ithaca,20.52271749
3450,LMNOP Division Operators,77356.33987,male,Austin,20.61
2945,HR,63949.94789,male,Houston,16.8
2432,Engineering,123796.8892,male,Miami,15.81
2433,Engineering,123875.0135,male,Los Angeles,2.8
5853,Sales Operations,77516.02439,male,Denver,12.81
5834,Sales Operations,61796.7647,male,New York,2.71
5873,Sales Operations,41121.99847,male,Miami,1.61
5848,Sales Operations,89459.65546,male,New York,10
5855,Sales Operations,80240.55519,male,Chicago,3
5839,Sales Operations,58601.23882,male,Miami,2
5866,Sales Operations,99825.54298,male,Miami,9
5829,Sales Operations,45802.62706,male,Los Angeles,1.8
4799008,Sales,116779.8596,male,Chicago,4.91
4799012,Sales,,male,Chicago,4.91
4799022,Sales,105265.9378,male,Chicago,4.91
4799038,Sales,80511.87708,male,Chicago,4.91
4799042,Sales,103794.8507,male,Chicago,4.91
4799044,Sales,83849.98526,male,Chicago,4.91
4799052,Sales,101323.4376,male,Chicago,4.91
4799058,Sales,111726.9091,male,Chicago,4.91
4799064,Sales,132085.0468,male,Chicago,4.91
4799066,Sales,103866.2382,male,Chicago,4.91
4799070,Sales,112720.047,male,Chicago,4.91
4799074,Sales,127739.8506,male,Chicago,4.91
4799076,Sales,122199.9707,male,Chicago,4.91
4799080,Sales,125719.4284,male,Chicago,4.91
4799102,Sales,103777.3175,male,Chicago,4.91
4799104,Sales,92875.92712,male,Chicago,4.91
4799114,Sales,109735.416,male,Chicago,4.91
4799120,Sales,126921.1993,male,Chicago,4.91
4799124,Sales,91459.27091,male,Chicago,4.91
4799132,Sales,127589.8897,male,Chicago,4.91
4799134,Sales,128724.7629,male,Chicago,4.91
4799136,Sales,134686.8658,male,Chicago,4.91
4799138,Sales,117598.7888,male,Chicago,4.91
4799140,Sales,101320.8909,male,Chicago,4.91
4799146,Sales,157172.5783,male,Chicago,4.91
4799148,Sales,127710.6718,male,Chicago,4.91
4799156,Sales,127391.7922,male,Chicago,4.91
4799158,Sales,127394.4282,male,Chicago,4.91
4799166,Sales,133037.2156,male,Chicago,4.91
4799182,Sales,109197.9606,male,Chicago,4.91
4799184,Sales,114493.1007,male,Chicago,4.91
4799186,Sales,107420.9861,male,Chicago,4.91
4799190,Sales,104180.093,male,Chicago,4.91
4799194,Sales,129991.4356,male,Chicago,4.91
4799000,Sales,101740.5264,male,Chicago,4.91
4799002,Sales,106759.0407,male,Chicago,4.91
4799006,Sales,101763.1256,male,Chicago,4.91
4799014,Sales,131172.2166,male,Chicago,4.91
4799016,Sales,128748.7222,male,Chicago,4.91
4799018,Sales,111181.7825,male,Chicago,4.91
4799020,Sales,153656.9532,male,Chicago,4.91
4799026,Sales,124870.2352,male,Chicago,4.91
4799028,Sales,115352.4045,male,Chicago,4.91
4799032,Sales,134556.8202,male,Chicago,4.91
4799034,Sales,109374.5295,male,Chicago,4.91
4799036,Sales,108157.9703,male,Chicago,4.91
4799040,Sales,100946.2803,male,Chicago,4.91
4799046,Sales,128739.3005,male,Chicago,4.91
4799048,Sales,120649.8442,male,Chicago,4.91
4799050,Sales,121130.9766,male,Chicago,4.91
4799054,Sales,103452.9277,male,Chicago,4.91
4799056,Sales,129292.9715,male,Chicago,4.91
4799060,Sales,122187.8892,male,Chicago,4.91
4799062,Sales,137884.1963,male,Chicago,4.91
